id,Year,sex,scientificName,vernacularName,length(m)
117064,1952,Female,Megaptera novaeangliae,Humpback,12.47
117065,1952,Male,Megaptera novaeangliae,Humpback,12.47
117066,1952,Female,Megaptera novaeangliae,Humpback,11.51
117067,1952,Female,Megaptera novaeangliae,Humpback,11.83
117068,1952,Male,Megaptera novaeangliae,Humpback,12.79
117069,1952,Male,Megaptera novaeangliae,Humpback,11.51
117070,1952,Male,Megaptera novaeangliae,Humpback,10.87
117071,1952,Male,Megaptera novaeangliae,Humpback,12.79
117072,1952,Male,Megaptera novaeangliae,Humpback,12.47
117073,1952,Female,Megaptera novaeangliae,Humpback,14.71
117074,1952,Male,Megaptera novaeangliae,Humpback,13.75
117075,1952,Female,Megaptera novaeangliae,Humpback,12.15
117076,1952,Female,Megaptera novaeangliae,Humpback,12.47
117077,1952,Male,Megaptera novaeangliae,Humpback,13.11
117078,1952,Female,Megaptera novaeangliae,Humpback,13.43
117079,1952,Male,Megaptera novaeangliae,Humpback,13.11
117080,1952,Male,Megaptera novaeangliae,Humpback,12.47
117081,1952,Male,Megaptera novaeangliae,Humpback,12.47
117477,1952,Male,Megaptera novaeangliae,Humpback,13.75
117474,1952,Male,Megaptera novaeangliae,Humpback,12.79
117475,1952,Male,Megaptera novaeangliae,Humpback,12.47
117476,1952,Female,Megaptera novaeangliae,Humpback,13.75
117478,1952,Male,Megaptera novaeangliae,Humpback,12.79
117479,1952,Male,Megaptera novaeangliae,Humpback,11.51
117480,1952,Female,Megaptera novaeangliae,Humpback,13.11
117481,1952,Male,Megaptera novaeangliae,Humpback,13.75
117482,1952,Male,Megaptera novaeangliae,Humpback,13.43
117483,1952,Female,Megaptera novaeangliae,Humpback,14.71
117484,1952,Male,Megaptera novaeangliae,Humpback,13.75
117485,1952,Male,Megaptera novaeangliae,Humpback,12.15
117486,1952,Male,Megaptera novaeangliae,Humpback,11.83
117487,1952,Female,Megaptera novaeangliae,Humpback,13.11
117488,1952,Male,Megaptera novaeangliae,Humpback,12.79
117489,1952,Male,Megaptera novaeangliae,Humpback,13.11
117490,1952,Male,Megaptera novaeangliae,Humpback,11.19
117491,1952,Male,Megaptera novaeangliae,Humpback,14.07
117492,1952,Male,Megaptera novaeangliae,Humpback,12.15
117493,1952,Male,Megaptera novaeangliae,Humpback,12.15
117494,1952,Male,Megaptera novaeangliae,Humpback,13.75
117495,1952,Male,Megaptera novaeangliae,Humpback,12.47
117496,1952,Male,Megaptera novaeangliae,Humpback,12.15
117497,1952,Male,Megaptera novaeangliae,Humpback,12.47
117498,1952,Male,Megaptera novaeangliae,Humpback,12.15
117499,1952,Male,Megaptera novaeangliae,Humpback,13.43
118981,1953,Male,Megaptera novaeangliae,Humpback,12.79
118978,1953,Male,Megaptera novaeangliae,Humpback,12.79
118979,1953,Male,Megaptera novaeangliae,Humpback,13.43
118980,1953,Female,Megaptera novaeangliae,Humpback,14.39
118982,1953,Female,Megaptera novaeangliae,Humpback,13.75
118983,1953,Male,Megaptera novaeangliae,Humpback,12.47
118984,1953,Male,Megaptera novaeangliae,Humpback,13.43
118985,1953,Female,Megaptera novaeangliae,Humpback,13.11
118986,1953,Female,Megaptera novaeangliae,Humpback,14.07
118987,1953,Female,Megaptera novaeangliae,Humpback,13.75
118988,1953,Male,Megaptera novaeangliae,Humpback,13.43
118989,1953,Female,Megaptera novaeangliae,Humpback,15.98
118990,1953,Female,Megaptera novaeangliae,Humpback,13.75
118991,1953,Female,Megaptera novaeangliae,Humpback,13.11
118992,1953,Male,Megaptera novaeangliae,Humpback,14.07
118993,1953,Female,Megaptera novaeangliae,Humpback,12.47
118994,1953,Female,Megaptera novaeangliae,Humpback,14.71
118995,1953,Female,Megaptera novaeangliae,Humpback,12.47
118996,1953,Female,Megaptera novaeangliae,Humpback,13.75
118997,1953,Male,Megaptera novaeangliae,Humpback,13.43
118998,1953,Female,Megaptera novaeangliae,Humpback,13.11
118999,1953,Male,Megaptera novaeangliae,Humpback,14.39
119000,1953,Female,Megaptera novaeangliae,Humpback,15.03
119001,1953,Male,Megaptera novaeangliae,Humpback,13.75
119002,1953,Female,Megaptera novaeangliae,Humpback,16.62
119003,1953,Female,Megaptera novaeangliae,Humpback,14.39
119004,1953,Male,Megaptera novaeangliae,Humpback,13.43
119408,1953,Male,Megaptera novaeangliae,Humpback,12.47
119405,1953,Male,Megaptera novaeangliae,Humpback,15.98
119406,1953,Male,Megaptera novaeangliae,Humpback,13.11
119407,1953,Male,Megaptera novaeangliae,Humpback,13.75
119409,1953,Male,Megaptera novaeangliae,Humpback,14.71
119410,1953,Male,Megaptera novaeangliae,Humpback,12.79
119411,1953,Female,Megaptera novaeangliae,Humpback,17.58
119412,1953,Female,Megaptera novaeangliae,Humpback,14.39
119413,1953,Female,Megaptera novaeangliae,Humpback,17.58
119414,1953,Female,Megaptera novaeangliae,Humpback,12.79
119415,1953,Male,Megaptera novaeangliae,Humpback,13.11
119416,1953,Female,Megaptera novaeangliae,Humpback,13.43
119417,1953,Female,Megaptera novaeangliae,Humpback,15.35
119418,1953,Male,Megaptera novaeangliae,Humpback,15.35
119419,1953,Male,Megaptera novaeangliae,Humpback,14.07
119420,1953,Male,Megaptera novaeangliae,Humpback,14.39
119421,1953,Male,Megaptera novaeangliae,Humpback,13.11
119422,1953,Male,Megaptera novaeangliae,Humpback,15.66
119423,1953,Male,Megaptera novaeangliae,Humpback,12.47
119424,1953,Male,Megaptera novaeangliae,Humpback,12.15
119425,1953,Male,Megaptera novaeangliae,Humpback,13.43
119426,1953,Male,Megaptera novaeangliae,Humpback,12.15
119427,1953,Male,Megaptera novaeangliae,Humpback,15.98
119428,1953,Female,Megaptera novaeangliae,Humpback,12.47
119429,1953,Female,Megaptera novaeangliae,Humpback,14.07
119430,1953,Male,Megaptera novaeangliae,Humpback,14.39
119431,1953,Male,Megaptera novaeangliae,Humpback,13.75
82136,1928,Female,Megaptera novaeangliae,Humpback,12.79
108748,1949,Male,Megaptera novaeangliae,Humpback,13.11
108745,1949,Male,Megaptera novaeangliae,Humpback,13.75
108746,1949,Male,Megaptera novaeangliae,Humpback,12.79
108747,1949,Female,Megaptera novaeangliae,Humpback,14.07
108749,1949,Male,Megaptera novaeangliae,Humpback,11.83
108750,1949,Male,Megaptera novaeangliae,Humpback,12.47
108751,1949,Female,Megaptera novaeangliae,Humpback,13.11
108752,1949,Male,Megaptera novaeangliae,Humpback,13.43
108753,1949,Female,Megaptera novaeangliae,Humpback,13.75
108754,1949,Male,Megaptera novaeangliae,Humpback,12.47
108755,1949,Male,Megaptera novaeangliae,Humpback,13.11
108756,1949,Female,Megaptera novaeangliae,Humpback,14.07
108757,1949,Male,Megaptera novaeangliae,Humpback,12.47
108758,1949,Female,Megaptera novaeangliae,Humpback,12.15
108759,1949,Male,Megaptera novaeangliae,Humpback,11.83
108760,1949,Male,Megaptera novaeangliae,Humpback,12.79
108761,1949,Male,Megaptera novaeangliae,Humpback,14.39
108762,1949,Female,Megaptera novaeangliae,Humpback,13.75
108763,1949,Female,Megaptera novaeangliae,Humpback,10.55
108764,1949,Female,Megaptera novaeangliae,Humpback,13.43
108765,1949,Male,Megaptera novaeangliae,Humpback,11.19
108766,1949,Male,Megaptera novaeangliae,Humpback,13.11
108767,1949,Male,Megaptera novaeangliae,Humpback,13.43
108768,1949,Male,Megaptera novaeangliae,Humpback,12.15
108769,1949,Male,Megaptera novaeangliae,Humpback,12.79
108770,1949,Male,Megaptera novaeangliae,Humpback,12.47
108771,1949,Male,Megaptera novaeangliae,Humpback,13.75
111981,1950,Male,Megaptera novaeangliae,Humpback,13.11
111978,1950,Female,Megaptera novaeangliae,Humpback,13.43
111979,1950,Female,Megaptera novaeangliae,Humpback,12.79
111980,1950,Female,Megaptera novaeangliae,Humpback,14.39
111982,1950,Female,Megaptera novaeangliae,Humpback,13.43
111983,1950,Male,Megaptera novaeangliae,Humpback,12.79
111984,1950,Female,Megaptera novaeangliae,Humpback,12.47
111985,1950,Female,Megaptera novaeangliae,Humpback,13.43
111986,1950,Female,Megaptera novaeangliae,Humpback,13.11
111987,1950,Male,Megaptera novaeangliae,Humpback,12.47
111988,1950,Female,Megaptera novaeangliae,Humpback,11.83
111989,1950,Female,Megaptera novaeangliae,Humpback,14.07
111990,1950,Male,Megaptera novaeangliae,Humpback,11.83
111991,1950,Female,Megaptera novaeangliae,Humpback,13.75
111992,1950,Male,Megaptera novaeangliae,Humpback,14.39
111993,1950,Female,Megaptera novaeangliae,Humpback,12.79
111994,1950,Male,Megaptera novaeangliae,Humpback,12.47
111995,1950,Male,Megaptera novaeangliae,Humpback,12.47
111996,1950,Male,Megaptera novaeangliae,Humpback,12.47
111997,1950,Male,Megaptera novaeangliae,Humpback,12.79
111998,1950,Male,Megaptera novaeangliae,Humpback,12.47
111999,1950,Male,Megaptera novaeangliae,Humpback,12.79
112000,1950,Male,Megaptera novaeangliae,Humpback,11.19
112001,1950,Female,Megaptera novaeangliae,Humpback,12.79
112002,1950,Female,Megaptera novaeangliae,Humpback,13.11
112003,1950,Female,Megaptera novaeangliae,Humpback,13.75
112004,1950,Female,Megaptera novaeangliae,Humpback,13.11
114168,1951,Male,Megaptera novaeangliae,Humpback,13.11
114165,1951,Male,Megaptera novaeangliae,Humpback,13.43
114166,1951,Male,Megaptera novaeangliae,Humpback,13.75
114167,1951,Female,Megaptera novaeangliae,Humpback,13.11
114169,1951,Female,Megaptera novaeangliae,Humpback,13.11
114170,1951,Male,Megaptera novaeangliae,Humpback,12.47
114171,1951,Male,Megaptera novaeangliae,Humpback,12.15
114172,1951,Male,Megaptera novaeangliae,Humpback,13.75
114173,1951,Male,Megaptera novaeangliae,Humpback,13.11
114174,1951,Male,Megaptera novaeangliae,Humpback,11.19
114175,1951,Male,Megaptera novaeangliae,Humpback,13.43
114176,1951,Male,Megaptera novaeangliae,Humpback,11.83
114177,1951,Male,Megaptera novaeangliae,Humpback,13.11
114178,1951,Male,Megaptera novaeangliae,Humpback,11.83
114179,1951,Male,Megaptera novaeangliae,Humpback,11.83
114180,1951,Male,Megaptera novaeangliae,Humpback,12.47
114181,1951,Male,Megaptera novaeangliae,Humpback,11.83
114182,1951,Male,Megaptera novaeangliae,Humpback,13.75
114183,1951,Male,Megaptera novaeangliae,Humpback,12.47
114184,1951,Female,Megaptera novaeangliae,Humpback,12.47
114185,1951,Male,Megaptera novaeangliae,Humpback,13.75
114186,1951,Male,Megaptera novaeangliae,Humpback,12.79
114187,1951,Male,Megaptera novaeangliae,Humpback,11.51
114188,1951,Male,Megaptera novaeangliae,Humpback,12.79
114189,1951,Male,Megaptera novaeangliae,Humpback,12.79
114190,1951,Male,Megaptera novaeangliae,Humpback,11.51
117085,1952,Female,Megaptera novaeangliae,Humpback,14.07
117082,1952,Male,Megaptera novaeangliae,Humpback,11.83
117083,1952,Male,Megaptera novaeangliae,Humpback,12.79
117084,1952,Female,Megaptera novaeangliae,Humpback,13.11
117086,1952,Male,Megaptera novaeangliae,Humpback,13.11
117087,1952,Male,Megaptera novaeangliae,Humpback,14.07
117088,1952,Female,Megaptera novaeangliae,Humpback,12.79
117089,1952,Female,Megaptera novaeangliae,Humpback,12.79
117090,1952,Female,Megaptera novaeangliae,Humpback,12.47
117091,1952,Female,Megaptera novaeangliae,Humpback,12.79
117092,1952,Male,Megaptera novaeangliae,Humpback,12.47
117093,1952,Male,Megaptera novaeangliae,Humpback,12.79
117094,1952,Male,Megaptera novaeangliae,Humpback,12.79
117095,1952,Female,Megaptera novaeangliae,Humpback,13.75
117096,1952,Female,Megaptera novaeangliae,Humpback,13.75
117097,1952,Female,Megaptera novaeangliae,Humpback,12.47
117098,1952,Female,Megaptera novaeangliae,Humpback,15.35
117099,1952,Male,Megaptera novaeangliae,Humpback,13.43
117100,1952,Male,Megaptera novaeangliae,Humpback,12.79
117101,1952,Female,Megaptera novaeangliae,Humpback,15.03
117102,1952,Female,Megaptera novaeangliae,Humpback,12.79
117103,1952,Male,Megaptera novaeangliae,Humpback,13.11
117104,1952,Male,Megaptera novaeangliae,Humpback,13.11
117105,1952,Female,Megaptera novaeangliae,Humpback,15.35
117106,1952,Male,Megaptera novaeangliae,Humpback,13.75
117107,1952,Female,Megaptera novaeangliae,Humpback,11.83
117108,1952,Male,Megaptera novaeangliae,Humpback,12.79
117503,1952,Male,Megaptera novaeangliae,Humpback,12.15
117500,1952,Male,Megaptera novaeangliae,Humpback,12.79
117501,1952,Male,Megaptera novaeangliae,Humpback,12.47
117502,1952,Male,Megaptera novaeangliae,Humpback,11.83
117504,1952,Male,Megaptera novaeangliae,Humpback,14.39
117505,1952,Male,Megaptera novaeangliae,Humpback,13.75
117506,1952,Male,Megaptera novaeangliae,Humpback,14.07
117507,1952,Male,Megaptera novaeangliae,Humpback,12.47
117508,1952,Male,Megaptera novaeangliae,Humpback,12.47
117509,1952,Male,Megaptera novaeangliae,Humpback,12.79
117510,1952,Male,Megaptera novaeangliae,Humpback,12.79
117511,1952,Female,Megaptera novaeangliae,Humpback,12.15
117512,1952,Male,Megaptera novaeangliae,Humpback,11.83
117513,1952,Male,Megaptera novaeangliae,Humpback,12.47
117514,1952,Male,Megaptera novaeangliae,Humpback,13.75
117515,1952,Male,Megaptera novaeangliae,Humpback,11.83
117516,1952,Female,Megaptera novaeangliae,Humpback,13.75
117517,1952,Male,Megaptera novaeangliae,Humpback,14.71
117518,1952,Male,Megaptera novaeangliae,Humpback,11.19
117519,1952,Female,Megaptera novaeangliae,Humpback,13.75
117520,1952,Male,Megaptera novaeangliae,Humpback,11.83
117521,1952,Male,Megaptera novaeangliae,Humpback,13.43
117522,1952,Male,Megaptera novaeangliae,Humpback,12.79
117523,1952,Male,Megaptera novaeangliae,Humpback,12.47
117524,1952,Female,Megaptera novaeangliae,Humpback,14.39
117525,1952,Male,Megaptera novaeangliae,Humpback,11.83
119008,1953,Male,Megaptera novaeangliae,Humpback,15.35
119005,1953,Female,Megaptera novaeangliae,Humpback,15.66
119006,1953,Male,Megaptera novaeangliae,Humpback,13.11
119007,1953,Female,Megaptera novaeangliae,Humpback,14.39
119009,1953,Female,Megaptera novaeangliae,Humpback,17.26
119010,1953,Male,Megaptera novaeangliae,Humpback,12.79
119011,1953,Male,Megaptera novaeangliae,Humpback,15.35
119012,1953,Female,Megaptera novaeangliae,Humpback,16.94
119013,1953,Male,Megaptera novaeangliae,Humpback,12.79
119014,1953,Male,Megaptera novaeangliae,Humpback,14.07
119015,1953,Female,Megaptera novaeangliae,Humpback,12.47
119016,1953,Male,Megaptera novaeangliae,Humpback,13.43
119017,1953,Female,Megaptera novaeangliae,Humpback,15.03
119018,1953,Male,Megaptera novaeangliae,Humpback,12.15
119019,1953,Male,Megaptera novaeangliae,Humpback,13.43
119020,1953,Female,Megaptera novaeangliae,Humpback,14.71
119021,1953,Female,Megaptera novaeangliae,Humpback,13.11
119022,1953,Male,Megaptera novaeangliae,Humpback,15.98
119023,1953,Male,Megaptera novaeangliae,Humpback,13.11
119024,1953,Male,Megaptera novaeangliae,Humpback,14.39
119025,1953,Female,Megaptera novaeangliae,Humpback,14.71
119026,1953,Male,Megaptera novaeangliae,Humpback,13.43
119027,1953,Male,Megaptera novaeangliae,Humpback,15.35
119028,1953,Female,Megaptera novaeangliae,Humpback,13.75
119029,1953,Female,Megaptera novaeangliae,Humpback,15.03
119030,1953,Male,Megaptera novaeangliae,Humpback,12.79
119031,1953,Male,Megaptera novaeangliae,Humpback,12.47
119435,1953,Male,Megaptera novaeangliae,Humpback,13.11
119432,1953,Male,Megaptera novaeangliae,Humpback,16.94
119433,1953,Female,Megaptera novaeangliae,Humpback,15.03
119434,1953,Female,Megaptera novaeangliae,Humpback,12.79
119436,1953,Female,Megaptera novaeangliae,Humpback,14.71
119437,1953,Female,Megaptera novaeangliae,Humpback,12.79
119438,1953,Female,Megaptera novaeangliae,Humpback,15.66
119439,1953,Male,Megaptera novaeangliae,Humpback,12.79
119440,1953,Male,Megaptera novaeangliae,Humpback,15.03
119441,1953,Male,Megaptera novaeangliae,Humpback,12.15
119442,1953,Female,Megaptera novaeangliae,Humpback,12.47
119443,1953,Male,Megaptera novaeangliae,Humpback,15.03
119444,1953,Male,Megaptera novaeangliae,Humpback,13.43
119445,1953,Male,Megaptera novaeangliae,Humpback,12.79
119446,1953,Male,Megaptera novaeangliae,Humpback,13.43
119447,1953,Female,Megaptera novaeangliae,Humpback,15.98
119448,1953,Male,Megaptera novaeangliae,Humpback,11.51
119449,1953,Male,Megaptera novaeangliae,Humpback,11.83
119450,1953,Male,Megaptera novaeangliae,Humpback,15.66
119451,1953,Female,Megaptera novaeangliae,Humpback,16.3
119452,1953,Male,Megaptera novaeangliae,Humpback,11.51
119453,1953,Female,Megaptera novaeangliae,Humpback,13.11
119454,1953,Female,Megaptera novaeangliae,Humpback,13.43
119455,1953,Female,Megaptera novaeangliae,Humpback,14.71
119456,1953,Female,Megaptera novaeangliae,Humpback,12.79
119457,1953,Male,Megaptera novaeangliae,Humpback,12.79
119458,1953,Male,Megaptera novaeangliae,Humpback,13.43
108775,1949,Male,Megaptera novaeangliae,Humpback,13.75
108772,1949,Female,Megaptera novaeangliae,Humpback,14.39
108773,1949,Male,Megaptera novaeangliae,Humpback,13.75
108774,1949,Male,Megaptera novaeangliae,Humpback,11.83
108776,1949,Female,Megaptera novaeangliae,Humpback,14.39
108777,1949,Female,Megaptera novaeangliae,Humpback,11.83
108778,1949,Male,Megaptera novaeangliae,Humpback,13.43
108779,1949,Male,Megaptera novaeangliae,Humpback,13.11
108780,1949,Female,Megaptera novaeangliae,Humpback,14.39
108781,1949,Male,Megaptera novaeangliae,Humpback,12.47
108782,1949,Female,Megaptera novaeangliae,Humpback,13.11
108783,1949,Female,Megaptera novaeangliae,Humpback,12.15
108784,1949,Male,Megaptera novaeangliae,Humpback,11.83
108785,1949,Male,Megaptera novaeangliae,Humpback,12.79
108786,1949,Male,Megaptera novaeangliae,Humpback,14.39
108787,1949,Male,Megaptera novaeangliae,Humpback,11.83
108788,1949,Female,Megaptera novaeangliae,Humpback,11.83
108789,1949,Male,Megaptera novaeangliae,Humpback,12.79
108790,1949,Male,Megaptera novaeangliae,Humpback,13.11
108791,1949,Male,Megaptera novaeangliae,Humpback,12.79
108792,1949,Male,Megaptera novaeangliae,Humpback,12.79
108793,1949,Male,Megaptera novaeangliae,Humpback,12.79
108794,1949,Male,Megaptera novaeangliae,Humpback,13.75
108795,1949,Male,Megaptera novaeangliae,Humpback,12.79
108796,1949,Male,Megaptera novaeangliae,Humpback,11.83
108797,1949,Male,Megaptera novaeangliae,Humpback,12.47
108798,1949,Male,Megaptera novaeangliae,Humpback,12.15
112008,1950,Male,Megaptera novaeangliae,Humpback,12.79
112005,1950,Male,Megaptera novaeangliae,Humpback,12.79
112006,1950,Female,Megaptera novaeangliae,Humpback,13.75
112007,1950,Male,Megaptera novaeangliae,Humpback,12.15
112009,1950,Male,Megaptera novaeangliae,Humpback,12.79
112010,1950,Female,Megaptera novaeangliae,Humpback,13.75
112011,1950,Female,Megaptera novaeangliae,Humpback,14.71
112012,1950,Female,Megaptera novaeangliae,Humpback,12.79
112013,1950,Male,Megaptera novaeangliae,Humpback,14.07
112014,1950,Female,Megaptera novaeangliae,Humpback,11.83
112015,1950,Male,Megaptera novaeangliae,Humpback,12.79
112016,1950,Male,Megaptera novaeangliae,Humpback,13.11
112017,1950,Male,Megaptera novaeangliae,Humpback,12.15
112018,1950,Male,Megaptera novaeangliae,Humpback,11.19
112019,1950,Female,Megaptera novaeangliae,Humpback,13.11
112020,1950,Male,Megaptera novaeangliae,Humpback,13.11
112021,1950,Male,Megaptera novaeangliae,Humpback,12.47
112022,1950,Male,Megaptera novaeangliae,Humpback,12.47
112023,1950,Male,Megaptera novaeangliae,Humpback,12.15
112024,1950,Male,Megaptera novaeangliae,Humpback,13.11
112025,1950,Male,Megaptera novaeangliae,Humpback,11.51
112026,1950,Male,Megaptera novaeangliae,Humpback,13.43
112027,1950,Female,Megaptera novaeangliae,Humpback,12.15
112028,1950,Male,Megaptera novaeangliae,Humpback,13.43
112029,1950,Male,Megaptera novaeangliae,Humpback,12.79
112030,1950,Male,Megaptera novaeangliae,Humpback,13.43
112031,1950,Male,Megaptera novaeangliae,Humpback,13.43
114194,1951,Male,Megaptera novaeangliae,Humpback,13.43
114191,1951,Male,Megaptera novaeangliae,Humpback,10.87
